Enc,Nombre,Pregunta,Rta1,Rta2,Fecha
Rosario202101,Nombre537 Apellido537,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 12:55:06
Rosario202101,Nombre567 Apellido567,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 13:03:26
Rosario202101,Nombre599 Apellido599,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 13:13:04
Rosario202101,Nombre620 Apellido620,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,9 para Otra Actividad o No sabe,9,2021-02-01 13:21:44
Rosario202101,Nombre661 Apellido661,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,6 para Ama de casa,6,2021-02-01 13:32:50
Rosario202101,Nombre681 Apellido681,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,2 para Trabajador temporario sin relación de dependencia estable,2,2021-02-01 13:35:49
Rosario202101,Nombre687 Apellido687,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,7 para Jubilado o Pensionado,7,2021-02-01 13:37:23
Rosario202101,Nombre787 Apellido787,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,4 para Comerciante. Industrial. Productor Agropecuario,4,2021-02-01 13:51:35
Rosario202101,Nombre915 Apellido915,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 14:09:07
Rosario202101,Nombre925 Apellido925,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 14:10:48
Rosario202101,Nombre934 Apellido934,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,9 para Otra Actividad o No sabe,9,2021-02-01 14:12:21
Rosario202101,Nombre1042 Apellido1042,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 14:25:59
Rosario202101,Nombre1085 Apellido1085,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,4 para Comerciante. Industrial. Productor Agropecuario,4,2021-02-01 14:32:42
Rosario202101,Nombre1124 Apellido1124,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 14:37:41
Rosario202101,Nombre1126 Apellido1126,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 14:39:38
Rosario202101,Nombre1138 Apellido1138,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 14:40:28
Rosario202101,Nombre1164 Apellido1164,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 14:44:59
Rosario202101,Nombre1162 Apellido1162,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 14:46:07
Rosario202101,Nombre1171 Apellido1171,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 14:48:13
Rosario202101,Nombre1240 Apellido1240,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 15:02:43
Rosario202101,Nombre1332 Apellido1332,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 15:15:21
Rosario202101,Nombre1336 Apellido1336,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 15:15:26
Rosario202101,Nombre1474 Apellido1474,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 15:43:18
Rosario202101,Nombre1500 Apellido1500,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 15:48:56
Rosario202101,Nombre1521 Apellido1521,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 15:51:38
Rosario202101,Nombre1531 Apellido1531,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,4 para Comerciante. Industrial. Productor Agropecuario,4,2021-02-01 15:53:45
Rosario202101,Nombre1574 Apellido1574,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 16:04:04
Rosario202101,Nombre1689 Apellido1689,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 16:40:05
Rosario202101,Nombre1712 Apellido1712,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 16:46:34
Rosario202101,Nombre1837 Apellido1837,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 17:22:40
Rosario202101,Nombre1851 Apellido1851,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 17:26:23
Rosario202101,Nombre1866 Apellido1866,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 17:30:51
Rosario202101,Nombre1888 Apellido1888,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 17:37:02
Rosario202101,Nombre1953 Apellido1953,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 17:53:57
Rosario202101,Nombre1958 Apellido1958,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,7 para Jubilado o Pensionado,7,2021-02-01 17:55:06
Rosario202101,Nombre1978 Apellido1978,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,7 para Jubilado o Pensionado,7,2021-02-01 18:00:10
Rosario202101,Nombre1997 Apellido1997,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 18:02:05
Rosario202101,Nombre2019 Apellido2019,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 18:06:18
Rosario202101,Nombre2092 Apellido2092,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 18:16:18
Rosario202101,Nombre2114 Apellido2114,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 18:19:35
Rosario202101,Nombre2294 Apellido2294,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 18:46:12
Rosario202101,Nombre2307 Apellido2307,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 18:47:37
Rosario202101,Nombre2313 Apellido2313,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,7 para Jubilado o Pensionado,7,2021-02-01 18:49:57
Rosario202101,Nombre2362 Apellido2362,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 18:58:40
Rosario202101,Nombre2383 Apellido2383,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 19:01:37
Rosario202101,Nombre2407 Apellido2407,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-01 19:06:18
Rosario202101,Nombre2459 Apellido2459,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 19:16:50
Rosario202101,Nombre2513 Apellido2513,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-01 19:26:36
Rosario202101,Nombre2672 Apellido2672,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-01 19:53:53
Rosario202101,Nombre2833 Apellido2833,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-02 11:50:41
Rosario202101,Nombre2900 Apellido2900,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,3 para Trabajador en relación de dependencia,3,2021-02-02 12:01:44
Rosario202101,Nombre2927 Apellido2927,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-02 12:06:16
Rosario202101,Nombre2974 Apellido2974,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-02 12:17:40
Rosario202101,Nombre3058 Apellido3058,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-02 12:37:19
Rosario202101,Nombre3088 Apellido3088,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-02 12:44:21
Rosario202101,Nombre3113 Apellido3113,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,7 para Jubilado o Pensionado,7,2021-02-02 12:52:07
Rosario202101,Nombre3140 Apellido3140,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,5 para Profesional Independiente o Servicios varios,5,2021-02-02 12:55:22
Rosario202101,Nombre3170 Apellido3170,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,4 para Comerciante. Industrial. Productor Agropecuario,4,2021-02-02 13:02:24
Rosario202101,Nombre3192 Apellido3192,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,7 para Jubilado o Pensionado,7,2021-02-02 13:08:15
Rosario202101,Nombre3203 Apellido3203,Ingrese su Ocupación- 1 para Desempleado o en búsqueda de empleo- 2 para Trabajador temporario- sin relación de dependencia estable- 3 para Trabajador en relación de dependencia- 4 para Comerciante- Industrial- Productor Agropecuario- 5 para Profesional Independiente o Servicios varios- 6 para Ama de casa- 7 para Jubilado o Pensionado- 8 para Estudiante- 9 para Otra Actividad o No sabe.,1 para Desempleado o en busqueda de empleo,1,2021-02-02 13:08:34
